lunar file index, lat_long,azimuth,elevation,earth_azimuth,earth_elevation
1095727 ,( -89.06357290033102 51.74984549221473 ), -55.038816225570066 , -0.12439308310485261 , -54.85570989695467 , 6.899109838917924
1095728 ,( -89.0643889315875 51.81328277368355 ), -55.04493281638571 , -0.07762712776424778 , -54.85570989695467 , 6.899109838917924
1095729 ,( -89.06520381405203 51.87683073743679 ), -55.05132987849373 , 0.05346845534977224 , -54.85570989695467 , 6.899109838917924
1095730 ,( -89.06601754471683 51.94048951664031 ), -55.058027169555714 , 0.24117413437601923 , -54.85570989695467 , 6.899109838917924
1095731 ,( -89.06683012056791 52.00425924383043 ), -55.06504634760835 , 0.4378685108072146 , -54.85570989695467 , 6.899109838917924
1095732 ,( -89.06764153858505 52.06814005090639 ), -55.07241120514067 , 0.6795214941766494 , -54.85570989695467 , 6.899109838917924
1095733 ,( -89.06845179574184 52.13213206912268 ), -55.080147938771134 , 0.8971238160508764 , -54.85570989695467 , 6.899109838917924
1095734 ,( -89.06926088900562 52.19623542908136 ), -55.08828546062049 , 1.033110118524839 , -54.85570989695467 , 6.899109838917924
1095735 ,( -89.07006881533758 52.26045026072445 ), -55.09685575960267 , 1.1572251862724467 , -54.85570989695467 , 6.899109838917924
1095736 ,( -89.07087557169274 52.32477669332609 ), -55.105894322016574 , 1.170602644722223 , -54.85570989695467 , 6.899109838917924
1095737 ,( -89.07168115501992 52.38921485548477 ), -55.11544062263972 , 1.164564621788197 , -54.85570989695467 , 6.899109838917924
1095738 ,( -89.0724855622618 52.45376487511556 ), -55.12553870156539 , 1.1167138559337697 , -54.85570989695467 , 6.899109838917924
1095739 ,( -89.07328879035492 52.51842687944218 ), -55.13623784370969 , 1.065972515052531 , -54.85570989695467 , 6.899109838917924
1095740 ,( -89.0740908362297 52.58320099498912 ), -55.147593383527 , 1.0340600872884982 , -54.85570989695467 , 6.899109838917924
1095741 ,( -89.0748916968104 52.64808734757369 ), -55.15966766252578 , 1.0454479128332421 , -54.85570989695467 , 6.899109838917924
1095742 ,( -89.07569136901522 52.71308606229805 ), -55.17253117475246 , 1.1043819107456938 , -54.85570989695467 , 6.899109838917924
1095743 ,( -89.07648984975624 52.77819726354114 ), -55.186263944462944 , 1.1672524858925006 , -54.85570989695467 , 6.899109838917924
1095744 ,( -89.07728713593947 52.84342107495063 ), -55.200957192780066 , 1.2094137243269436 , -54.85570989695467 , 6.899109838917924
1095745 ,( -89.07808322446486 52.90875761943487 ), -55.21671536714091 , 1.1507129579532969 , -54.85570989695467 , 6.899109838917924
1095746 ,( -89.07887811222629 52.9742070191546 ), -55.23365862840359 , 1.24921209764539 , -54.85570989695467 , 6.899109838917924
1095747 ,( -89.07967179611164 53.03976939551494 ), -55.25192592131741 , 1.2433704716680718 , -54.85570989695467 , 6.899109838917924
1095748 ,( -89.08046427300273 53.10544486915702 ), -55.27167879402673 , 1.2078644309355873 , -54.85570989695467 , 6.899109838917924
1095749 ,( -89.08125553977537 53.17123355994975 ), -55.293106189286696 , 1.1692905121047106 , -54.85570989695467 , 6.899109838917924
1095750 ,( -89.08204559329943 53.23713558698158 ), -55.316430508117335 , 1.158958234958629 , -54.85570989695467 , 6.899109838917924
1095751 ,( -89.08283443043872 53.30315106855205 ), -55.341915358643085 , 1.1476072510111754 , -54.85570989695467 , 6.899109838917924
1095752 ,( -89.08362204805117 53.36928012216345 ), -55.36987556295352 , 0.9958881920885323 , -54.85570989695467 , 6.899109838917924
1095753 ,( -89.08440844298872 53.43552286451242 ), -55.4006902289422 , 0.828593331473001 , -54.85570989695467 , 6.899109838917924
1095754 ,( -89.08519361209738 53.50187941148145 ), -55.434820040871266 , 0.6046557136214386 , -54.85570989695467 , 6.899109838917924
1095755 ,( -89.08597755221727 53.56834987813037 ), -55.472830447661075 , 0.27365595762849937 , -54.85570989695467 , 6.899109838917924
1095756 ,( -89.08676026018261 53.63493437868782 ), -55.515423237225086 , -0.09735453052607043 , -54.85570989695467 , 6.899109838917924
1095757 ,( -89.08754173282175 53.70163302654269 ), -55.56348026110528 , -0.4240886381553106 , -54.85570989695467 , 6.899109838917924
1095758 ,( -89.08832196695714 53.76844593423544 ), -55.618125139295145 , -0.5500493193798325 , -54.85570989695467 , 6.899109838917924
1095759 ,( -89.08910095940541 53.83537321344949 ), -55.680812202916385 , -0.48367279434903043 , -54.85570989695467 , 6.899109838917924
1095760 ,( -89.0898787069774 53.90241497500252 ), -55.7534578165525 , -0.17911160648495492 , -54.85570989695467 , 6.899109838917924
1095761 ,( -89.09065520647812 53.9695713288377 ), -55.83863966759741 , -0.007642017695469384 , -54.85570989695467 , 6.899109838917924
1095762 ,( -89.09143045470677 54.03684238401493 ), -55.939908928489146 , 0.1283980048434881 , -54.85570989695467 , 6.899109838917924
1095763 ,( -89.09220444845681 54.10422824870205 ), -56.06229763920097 , -0.006323264322789727 , -54.85570989695467 , 6.899109838917924
1095764 ,( -89.09297718451597 54.17172903016596 ), -56.21318028083545 , -0.08911421124101417 , -54.85570989695467 , 6.899109838917924
1095765 ,( -89.09374865966622 54.23934483476373 ), -56.40381589296684 , -0.09944806764692499 , -54.85570989695467 , 6.899109838917924
1095766 ,( -89.09451887068383 54.30707576793371 ), -56.65229269673228 , -0.22188564434278613 , -54.85570989695467 , 6.899109838917924
1096943 ,( -89.01075614531096 48.1348805112671 ), -54.34504181934483 , 2.664046740145613 , -54.85570989695467 , 6.899109838917924
1096944 ,( -89.01163594196395 48.19182735143534 ), -54.34105895949892 , 2.636391865019482 , -54.85570989695467 , 6.899109838917924
1096945 ,( -89.01251476068038 48.24887561346677 ), -54.33699985809419 , 2.5808468846317023 , -54.85570989695467 , 6.899109838917924
1096946 ,( -89.01339259884604 48.30602545513469 ), -54.332862307209325 , 2.524211239635344 , -54.85570989695467 , 6.899109838917924
1096947 ,( -89.01426945384031 48.36327703396633 ), -54.328644012840954 , 2.5152520048294758 , -54.85570989695467 , 6.899109838917924
1096948 ,( -89.0151453230362 48.42063050723755 ), -54.32434259067224 , 2.5201825369381443 , -54.85570989695467 , 6.899109838917924
1096949 ,( -89.01602020380031 48.47808603196778 ), -54.3199555615885 , 2.5180883568213206 , -54.85570989695467 , 6.899109838917924
1096950 ,( -89.01689409349285 48.53564376491476 ), -54.31548034688554 , 2.5015765766278277 , -54.85570989695467 , 6.899109838917924
1096951 ,( -89.01776698946765 48.59330386256926 ), -54.31091426325406 , 2.4992242387581927 , -54.85570989695467 , 6.899109838917924
1096952 ,( -89.0186388890721 48.6510664811498 ), -54.30625451740821 , 2.4968101152957534 , -54.85570989695467 , 6.899109838917924
1096953 ,( -89.01950978964722 48.70893177659736 ), -54.30149820039734 , 2.5017366160646772 , -54.85570989695467 , 6.899109838917924
1096954 ,( -89.02037968852761 48.76689990456995 ), -54.29664228153625 , 2.4917887516887496 , -54.85570989695467 , 6.899109838917924
1096955 ,( -89.0212485830415 48.82497102043723 ), -54.29168360199703 , 2.4816163600535712 , -54.85570989695467 , 6.899109838917924
1096956 ,( -89.02211647051067 48.88314527927508 ), -54.286618867955134 , 2.4712122386975777 , -54.85570989695467 , 6.899109838917924
1096957 ,( -89.02298334825052 48.94142283586007 ), -54.28144464330071 , 2.4837426139537024 , -54.85570989695467 , 6.899109838917924
1096958 ,( -89.02384921357003 48.99980384466401 ), -54.27615734186245 , 2.4496784232973523 , -54.85570989695467 , 6.899109838917924
1096959 ,( -89.0247140637718 49.05828845984833 ), -54.27075321912689 , 2.4148455696896263 , -54.85570989695467 , 6.899109838917924
1096960 ,( -89.02557789615197 49.11687683525852 ), -54.26522836341975 , 2.3872026669410054 , -54.85570989695467 , 6.899109838917924
1096961 ,( -89.02644070800035 49.17556912441847 ), -54.25957868645992 , 2.391217978513661 , -54.85570989695467 , 6.899109838917924
1096962 ,( -89.02730249660026 49.23436548052484 ), -54.25379991326307 , 2.3463085598090347 , -54.85570989695467 , 6.899109838917924
1096963 ,( -89.02816325922866 49.29326605644126 ), -54.24788757141634 , 2.3168672505784857 , -54.85570989695467 , 6.899109838917924
1096964 ,( -89.02902299315609 49.3522710046927 ), -54.24183697945735 , 2.244925857897854 , -54.85570989695467 , 6.899109838917924
1096965 ,( -89.0298816956467 49.4113804774596 ), -54.23564323461771 , 2.222012236106961 , -54.85570989695467 , 6.899109838917924
1096966 ,( -89.0307393639582 49.47059462657204 ), -54.22930119951703 , 2.1642932967703046 , -54.85570989695467 , 6.899109838917924
1096967 ,( -89.03159599534193 49.52991360350394 ), -54.22280548796017 , 2.113820277845442 , -54.85570989695467 , 6.899109838917924
1096968 ,( -89.0324515870428 49.58933755936707 ), -54.21615044977376 , 2.0796326465683133 , -54.85570989695467 , 6.899109838917924
1096969 ,( -89.03330613629932 49.64886664490518 ), -54.20933015430933 , 2.0445784578200565 , -54.85570989695467 , 6.899109838917924
1096970 ,( -89.0341596403436 49.70850101048795 ), -54.20233837292113 , 2.0356018758207894 , -54.85570989695467 , 6.899109838917924
1096971 ,( -89.03501209640137 49.76824080610505 ), -54.19516855996977 , 2.008166336696871 , -54.85570989695467 , 6.899109838917924
1096972 ,( -89.03586350169195 49.82808618135999 ), -54.187813832414754 , 1.9707808313682151 , -54.85570989695467 , 6.899109838917924
1096973 ,( -89.03671385342824 49.88803728546409 ), -54.18026694775126 , 1.9230542229824754 , -54.85570989695467 , 6.899109838917924
1096974 ,( -89.03756314881677 49.9480942672303 ), -54.172520280290556 , 1.8551042513503233 , -54.85570989695467 , 6.899109838917924
1096975 ,( -89.03841138505769 50.00825727506701 ), -54.1645657954492 , 1.8428941675436439 , -54.85570989695467 , 6.899109838917924
1096976 ,( -89.0392585593447 50.06852645697188 ), -54.15639502194745 , 1.7816935996519596 , -54.85570989695467 , 6.899109838917924
1096977 ,( -89.0401046688652 50.12890196052557 ), -54.147999021807536 , 1.7385100033626855 , -54.85570989695467 , 6.899109838917924
1096978 ,( -89.04094971080015 50.18938393288537 ), -54.13936835768148 , 1.6840980852271104 , -54.85570989695467 , 6.899109838917924
1096979 ,( -89.04179368232413 50.24997252077896 ), -54.1304930575316 , 1.5774033498218631 , -54.85570989695467 , 6.899109838917924
1096980 ,( -89.04263658060538 50.31066787049799 ), -54.12136257623024 , 1.5396452157097495 , -54.85570989695467 , 6.899109838917924
1096981 ,( -89.04347840280572 50.37147012789165 ), -54.111965753734445 , 1.4694428453820505 , -54.85570989695467 , 6.899109838917924
1096982 ,( -89.04431914608062 50.43237943836021 ), -54.10229076966644 , 1.439522508472117 , -54.85570989695467 , 6.899109838917924
1096983 ,( -89.04515880757921 50.49339594684857 ), -54.09232509373273 , 1.3979275481029991 , -54.85570989695467 , 6.899109838917924
1096984 ,( -89.04599738444422 50.55451979783965 ), -54.08205543157676 , 1.3004427473046787 , -54.85570989695467 , 6.899109838917924
1096985 ,( -89.04683487381205 50.61575113534791 ), -54.07146766567385 , 1.199910500109131 , -54.85570989695467 , 6.899109838917924
1096986 ,( -89.04767127281272 50.67709010291262 ), -54.06054679061926 , 1.1412483640436308 , -54.85570989695467 , 6.899109838917924
1096987 ,( -89.04850657856993 50.73853684359127 ), -54.049276842213075 , 1.0692423550071628 , -54.85570989695467 , 6.899109838917924
1096988 ,( -89.04934078820102 50.80009149995288 ), -54.03764081965895 , 1.0297686844570992 , -54.85570989695467 , 6.899109838917924
1096989 ,( -89.05017389881702 50.86175421407123 ), -54.02562059999824 , 0.9653208061676593 , -54.85570989695467 , 6.899109838917924
1096990 ,( -89.0510059075226 50.92352512751808 ), -54.013196844038234 , 0.8986850134171316 , -54.85570989695467 , 6.899109838917924
1096991 ,( -89.05183681141608 50.98540438135637 ), -54.00034889248994 , 0.8297493489345824 , -54.85570989695467 , 6.899109838917924
1096992 ,( -89.05266660758954 51.04739211613337 ), -53.98705465153773 , 0.7957187108756241 , -54.85570989695467 , 6.899109838917924
1096993 ,( -89.05349529312869 51.10948847187374 ), -53.97329046597682 , 0.7731228833282996 , -54.85570989695467 , 6.899109838917924
1096994 ,( -89.05432286511292 51.17169358807264 ), -53.95903097890906 , 0.7625793742832563 , -54.85570989695467 , 6.899109838917924
1096995 ,( -89.05514932061537 51.2340076036887 ), -53.94424897589731 , 0.7516253413242545 , -54.85570989695467 , 6.899109838917924
1096996 ,( -89.05597465670284 51.29643065713707 ), -53.928915211719875 , 0.7937185048565205 , -54.85570989695467 , 6.899109838917924
1096997 ,( -89.0567988704359 51.35896288628224 ), -53.912998217330674 , 0.8101382351176875 , -54.85570989695467 , 6.899109838917924
1096998 ,( -89.05762195886876 51.42160442843109 ), -53.896464084465606 , 0.7993924353719959 , -54.85570989695467 , 6.899109838917924
1096999 ,( -89.05844391904944 51.48435542032562 ), -53.8792762245993 , 0.7457068123065965 , -54.85570989695467 , 6.899109838917924
1097000 ,( -89.05926474801963 51.54721599813583 ), -53.86139509880713 , 0.5886824686009784 , -54.85570989695467 , 6.899109838917924
1097001 ,( -89.06008444281484 51.6101862974525 ), -53.842777914315015 , 0.4104102483878629 , -54.85570989695467 , 6.899109838917924
1097002 ,( -89.06090300046425 51.67326645327991 ), -53.82337828277252 , 0.16437569978444366 , -54.85570989695467 , 6.899109838917924
1097003 ,( -89.06172041799088 51.73645660002851 ), -53.803145834540445 , 0.07694539252466095 , -54.85570989695467 , 6.899109838917924
1097004 ,( -89.06253669241147 51.79975687150764 ), -53.78202578220565 , 0.03280845959883851 , -54.85570989695467 , 6.899109838917924
1097005 ,( -89.06335182073654 51.86316740091808 ), -53.75995842552111 , 0.08309274322975296 , -54.85570989695467 , 6.899109838917924
1097006 ,( -89.06416579997044 51.92668832084469 ), -53.736878588123375 , 0.23429363817349608 , -54.85570989695467 , 6.899109838917924
1097007 ,( -89.06497862711129 51.99031976324888 ), -53.71271497498899 , 0.35890724415694486 , -54.85570989695467 , 6.899109838917924
1097008 ,( -89.065790299151 52.05406185946116 ), -53.68738943720161 , 0.5411632026622618 , -54.85570989695467 , 6.899109838917924
1097009 ,( -89.06660081307537 52.11791474017352 ), -53.66081612828055 , 0.7500035825700786 , -54.85570989695467 , 6.899109838917924
1097010 ,( -89.06741016586395 52.18187853543196 ), -53.63290053245082 , 0.9331441095323739 , -54.85570989695467 , 6.899109838917924
1097011 ,( -89.06821835449017 52.24595337462873 ), -53.60353834233285 , 1.070030251497785 , -54.85570989695467 , 6.899109838917924
1097012 ,( -89.06902537592133 52.31013938649478 ), -53.57261415726002 , 1.1760387215324677 , -54.85570989695467 , 6.899109838917924
1097013 ,( -89.06983122711854 52.37443669909197 ), -53.53999996847401 , 1.1899206683298775 , -54.85570989695467 , 6.899109838917924
1097014 ,( -89.07063590503685 52.43884543980535 ), -53.505553389379074 , 1.1844195539955424 , -54.85570989695467 , 6.899109838917924
1097015 ,( -89.07143940662515 52.50336573533541 ), -53.469115578707125 , 1.1164389499545115 , -54.85570989695467 , 6.899109838917924
1097016 ,( -89.07224172882623 52.56799771169019 ), -53.43050879349311 , 1.0230432170080457 , -54.85570989695467 , 6.899109838917924
1097017 ,( -89.0730428685768 52.63274149417744 ), -53.38953349173203 , 0.9898131632761726 , -54.85570989695467 , 6.899109838917924
1097018 ,( -89.07384282280753 52.69759720739675 ), -53.3459648856064 , 0.9997890121320006 , -54.85570989695467 , 6.899109838917924
1097019 ,( -89.07464158844299 52.76256497523151 ), -53.299548819251974 , 1.0806205960156674 , -54.85570989695467 , 6.899109838917924
1097020 ,( -89.07543916240166 52.82764492084102 ), -53.249996811975464 , 1.0942464134840622 , -54.85570989695467 , 6.899109838917924
1097021 ,( -89.07623554159608 52.89283716665242 ), -53.19698006263744 , 1.1338294729252865 , -54.85570989695467 , 6.899109838917924
1097022 ,( -89.07703072293269 52.95814183435261 ), -53.14012215214223 , 1.0983533661521814 , -54.85570989695467 , 6.899109838917924
1097023 ,( -89.07782470331196 53.02355904488019 ), -53.078990101932774 , 1.1948324155805787 , -54.85570989695467 , 6.899109838917924
1097024 ,( -89.07861747962835 53.08908891841725 ), -53.01308333990964 , 1.2148342271090384 , -54.85570989695467 , 6.899109838917924
1097025 ,( -89.07940904877033 53.15473157438124 ), -52.94181997893634 , 1.1199150212080047 , -54.85570989695467 , 6.899109838917924
1097026 ,( -89.08019940762046 53.22048713141674 ), -52.86451961294412 , 1.138323468977132 , -54.85570989695467 , 6.899109838917924
1098220 ,( -89.0097734583179 48.18581745246306 ), -53.807568524324374 , 2.6771444336560073 , -54.85570989695467 , 6.899109838917924
1098221 ,( -89.01065238092326 48.24275297762266 ), -53.79849678903041 , 2.6428438655957844 , -54.85570989695467 , 6.899109838917924
1098222 ,( -89.01153032501122 48.2997897027874 ), -53.78925154256774 , 2.6010367603927316 , -54.85570989695467 , 6.899109838917924
1098223 ,( -89.01240728797121 48.35692778466804 ), -53.77982776171604 , 2.5584066763509576 , -54.85570989695467 , 6.899109838917924
1098224 ,( -89.01328326718634 48.41416737972643 ), -53.77022022750134 , 2.5218996445265565 , -54.85570989695467 , 6.899109838917924
1098225 ,( -89.0141582600333 48.4715086441703 ), -53.760423515543884 , 2.519853219156215 , -54.85570989695467 , 6.899109838917924
1098226 ,( -89.01503226388246 48.52895173394818 ), -53.75043198586575 , 2.5106441331199996 , -54.85570989695467 , 6.899109838917924
1098227 ,( -89.01590527609783 48.58649680474412 ), -53.74023977206186 , 2.479695420199819 , -54.85570989695467 , 6.899109838917924
1098228 ,( -89.01677729403701 48.64414401197249 ), -53.72984076984035 , 2.4553575448088365 , -54.85570989695467 , 6.899109838917924
1098229 ,( -89.0176483150513 48.70189351077271 ), -53.71922862482542 , 2.4524906873482717 , -54.85570989695467 , 6.899109838917924
1098230 ,( -89.0185183364856 48.7597454560039 ), -53.70839671962887 , 2.464358283748719 , -54.85570989695467 , 6.899109838917924
1098231 ,( -89.0193873556784 48.81770000223952 ), -53.69733816010218 , 2.446535267448948 , -54.85570989695467 , 6.899109838917924
1098232 ,( -89.02025536996189 48.87575730376203 ), -53.68604576070289 , 2.4434420124694842 , -54.85570989695467 , 6.899109838917924
1098233 ,( -89.02112237666184 48.93391751455741 ), -53.67451202895594 , 2.4402684318370946 , -54.85570989695467 , 6.899109838917924
1098234 ,( -89.02198837309766 48.99218078830972 ), -53.66272914887658 , 2.4524594355577904 , -54.85570989695467 , 6.899109838917924
1098235 ,( -89.0228533565824 49.05054727839558 ), -53.650688963349 , 2.425861500697699 , -54.85570989695467 , 6.899109838917924
1098236 ,( -89.02371732442273 49.10901713787865 ), -53.63838295524763 , 2.382870780833724 , -54.85570989695467 , 6.899109838917924
1098237 ,( -89.02458027391893 49.16759051950405 ), -53.625802227424096 , 2.3708365433049132 , -54.85570989695467 , 6.899109838917924
1098238 ,( -89.02544220236493 49.22626757569268 ), -53.61293748126993 , 2.35851541064241 , -54.85570989695467 , 6.899109838917924
1098239 ,( -89.02630310704828 49.28504845853566 ), -53.59977899377435 , 2.2805677835635363 , -54.85570989695467 , 6.899109838917924
1098240 ,( -89.02716298525014 49.3439333197886 ), -53.58631659305121 , 2.2503649496321865 , -54.85570989695467 , 6.899109838917924
1098241 ,( -89.02802183424534 49.40292231086582 ), -53.5725396321796 , 2.194364720552162 , -54.85570989695467 , 6.899109838917924
1098242 ,( -89.02887965130226 49.46201558283465 ), -53.55843696107574 , 2.170851246947938 , -54.85570989695467 , 6.899109838917924
1098243 ,( -89.029736433683 49.52121328640959 ), -53.54399689649324 , 2.1296405010801336 , -54.85570989695467 , 6.899109838917924
1098244 ,( -89.03059217864323 49.58051557194645 ), -53.52920718973343 , 2.0874135177486126 , -54.85570989695467 , 6.899109838917924
1098245 ,( -89.03144688343227 49.63992258943648 ), -53.5140549920126 , 2.052902756235607 , -54.85570989695467 , 6.899109838917924
1098246 ,( -89.03230054529307 49.69943448850048 ), -53.49852681729361 , 2.044154149794447 , -54.85570989695467 , 6.899109838917924
1098247 ,( -89.03315316146221 49.75905141838275 ), -53.482608502274566 , 2.026178550911524 , -54.85570989695467 , 6.899109838917924
1098248 ,( -89.03400472916991 49.8187735279452 ), -53.46628516334935 , 1.9986231953219924 , -54.85570989695467 , 6.899109838917924
1098249 ,( -89.03485524564003 49.87860096566119 ), -53.449541150218124 , 1.9518938965732457 , -54.85570989695467 , 6.899109838917924
1098250 ,( -89.03570470809007 49.93853387960957 ), -53.432359995895794 , 1.9132683598770082 , -54.85570989695467 , 6.899109838917924
1098251 ,( -89.03655311373116 49.99857241746844 ), -53.414724362766 , 1.8641338162607002 , -54.85570989695467 , 6.899109838917924
1098252 ,( -89.0374004597681 50.05871672650913 ), -53.3966159842306 , 1.8232567463451241 , -54.85570989695467 , 6.899109838917924
1098253 ,( -89.03824674339928 50.11896695358986 ), -53.378015601695814 , 1.7715228985751157 , -54.85570989695467 , 6.899109838917924
1098254 ,( -89.03909196181682 50.17932324514963 ), -53.358902896335785 , 1.70848198318316 , -54.85570989695467 , 6.899109838917924
1098255 ,( -89.03993611220645 50.23978574720184 ), -53.33925641507944 , 1.6636556374867162 , -54.85570989695467 , 6.899109838917924
1098256 ,( -89.04077919174755 50.30035460532807 ), -53.31905349040302 , 1.5972563941079476 , -54.85570989695467 , 6.899109838917924
1098257 ,( -89.04162119761315 50.36102996467163 ), -53.2982701531396 , 1.5186382006692531 , -54.85570989695467 , 6.899109838917924
1098258 ,( -89.04246212697 50.42181196993128 ), -53.276881037746385 , 1.4690178545231012 , -54.85570989695467 , 6.899109838917924
1098259 ,( -89.04330197697846 50.48270076535467 ), -53.25485927914092 , 1.417907835934852 , -54.85570989695467 , 6.899109838917924
1098260 ,( -89.04414074479259 50.54369649473198 ), -53.23217640021607 , 1.343735884432408 , -54.85570989695467 , 6.899109838917924
1098261 ,( -89.04497842756011 50.60479930138931 ), -53.2088021891361 , 1.2672782112100696 , -54.85570989695467 , 6.899109838917924
1098262 ,( -89.04581502242245 50.66600932818225 ), -53.18470456527127 , 1.199515623069589 , -54.85570989695467 , 6.899109838917924
1098263 ,( -89.04665052651468 50.72732671748913 ), -53.15984943241613 , 1.1295984252607076 , -54.85570989695467 , 6.899109838917924
1098264 ,( -89.04748493696562 50.78875161120456 ), -53.134200518049674 , 1.0688654435124925 , -54.85570989695467 , 6.899109838917924
1098265 ,( -89.04831825089774 50.85028415073261 ), -53.10771919690698 , 1.029393217675463 , -54.85570989695467 , 6.899109838917924
1098266 ,( -89.0491504654272 50.91192447698019 ), -53.08036429714475 , 0.9531356227710392 , -54.85570989695467 , 6.899109838917924
1098267 ,( -89.04998157766393 50.97367273035029 ), -53.05209188700645 , 0.8622752956572614 , -54.85570989695467 , 6.899109838917924
1098268 ,( -89.05081158471151 51.03552905073513 ), -53.022855039756095 , 0.7682881451521029 , -54.85570989695467 , 6.899109838917924
1098269 ,( -89.05164048366727 51.09749357750941 ), -52.992603573980524 , 0.7705083907325283 , -54.85570989695467 , 6.899109838917924
1098270 ,( -89.05246827162227 51.15956644952338 ), -52.96128376667717 , 0.7348141344322809 , -54.85570989695467 , 6.899109838917924
1098271 ,( -89.05329494566129 51.22174780509597 ), -52.928838035250514 , 0.6978122109938518 , -54.85570989695467 , 6.899109838917924
1098272 ,( -89.05412050286284 51.2840377820078 ), -52.89520458465499 , 0.6987914154840913 , -54.85570989695467 , 6.899109838917924
1098273 ,( -89.05494494029921 51.34643651749423 ), -52.86031701527043 , 0.7532401733439053 , -54.85570989695467 , 6.899109838917924
1099497 ,( -89.00878999043437 48.23665335056869 ), -53.27026387427417 , 2.683284923495525 , -54.85570989695467 , 6.899109838917924
1099498 ,( -89.00966804003481 48.2935774037642 ), -53.25610809863608 , 2.642275450282336 , -54.85570989695467 , 6.899109838917924
1099499 ,( -89.01054511054232 48.35060243535064 ), -53.241681728801666 , 2.60730084119241 , -54.85570989695467 , 6.899109838917924
1099500 ,( -89.01142119935002 48.40772860098132 ), -53.22697693536744 , 2.5647354312325694 , -54.85570989695467 , 6.899109838917924
1099501 ,( -89.01229630384469 48.46495605605784 ), -53.21198558398675 , 2.5143558404508823 , -54.85570989695467 , 6.899109838917924
1099502 ,( -89.01317042140677 48.52228495572498 ), -53.19669922041869 , 2.505192904857336 , -54.85570989695467 , 6.899109838917924
1099503 ,( -89.01404354941039 48.57971545486555 ), -53.18110905463483 , 2.488727018248985 , -54.85570989695467 , 6.899109838917924
1099504 ,( -89.01491568522334 48.6372477080952 ), -53.16520594399827 , 2.4503794699381034 , -54.85570989695467 , 6.899109838917924
1099505 ,( -89.01578682620709 48.69488186975717 ), -53.14898037540465 , 2.425743139342637 , -54.85570989695467 , 6.899109838917924
1099506 ,( -89.01665696971675 48.75261809391705 ), -53.13242244632236 , 2.407914267560925 , -54.85570989695467 , 6.899109838917924
1099507 ,( -89.01752611310111 48.81045653435749 ), -53.11552184465775 , 2.404507401898526 , -54.85570989695467 , 6.899109838917924
1099508 ,( -89.01839425370264 48.8683973445728 ), -53.098267827404655 , 2.386055024969637 , -54.85570989695467 , 6.899109838917924
1099509 ,( -89.01926138885744 48.92644067776364 ), -53.080649197861895 , 2.404994139934356 , -54.85570989695467 , 6.899109838917924
1099510 ,( -89.02012751589531 48.98458668683158 ), -53.06265428144818 , 2.4014039158502536 , -54.85570989695467 , 6.899109838917924
1099511 ,( -89.02099263213967 49.04283552437365 ), -53.04427089995335 , 2.4054438806038396 , -54.85570989695467 , 6.899109838917924
1099512 ,( -89.02185673490763 49.10118734267685 ), -53.02548634408848 , 2.3783310381683163 , -54.85570989695467 , 6.899109838917924
1099513 ,( -89.02271982150995 49.15964229371264 ), -53.00628734420385 , 2.3584971832609676 , -54.85570989695467 , 6.899109838917924
1099514 ,( -89.02358188925105 49.21820052913134 ), -52.98666003909463 , 2.3382052502493496 , -54.85570989695467 , 6.899109838917924
1099515 ,( -89.02444293542901 49.27686220025659 ), -52.96658994268107 , 2.244790888000882 , -54.85570989695467 , 6.899109838917924
1099516 ,( -89.02530295733557 49.33562745807967 ), -52.94606190837766 , 2.214539543100527 , -54.85570989695467 , 6.899109838917924
1099517 ,( -89.02616195225615 49.39449645325381 ), -52.92506009105186 , 2.2083513378026125 , -54.85570989695467 , 6.899109838917924
1099518 ,( -89.02701991746981 49.45346933608852 ), -52.90356790630617 , 2.168579100432917 , -54.85570989695467 , 6.899109838917924
1099519 ,( -89.02787685024927 49.51254625654382 ), -52.88156798683783 , 2.1024827549681064 , -54.85570989695467 , 6.899109838917924
1099520 ,( -89.02873274786093 49.57172736422445 ), -52.859042135730064 , 2.094683819444516 , -54.85570989695467 , 6.899109838917924